months_as_customer,age,policy_number,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_model,auto_year,fraud_reported,auto_make_1,auto_make_2,auto_make_3,auto_make_4,auto_make_5,auto_make_6,auto_make_7,auto_make_8,auto_make_9,auto_make_10,auto_make_11,auto_make_12,auto_make_13,incident_city_1,incident_city_2,incident_city_3,incident_city_4,incident_city_5,incident_city_6,auto_make,incident_city,fraud_rate
111,27,532330,2002-09-22,2,250/500,500,1459.97,5000000,441783,1,4,11,19,2,0,0,2015-02-27,0,2,0,3,4,446,2,3,0,1,2,0,80850,7350,14700,58800,14,2011,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5,3,0.1
242,40,118137,1998-02-10,2,100/300,500,1238.65,0,468702,0,2,13,3,0,0,-44600,2015-01-27,3,1,3,3,6,975,5,1,1,1,1,0,7480,680,680,6120,3,1998,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,10,6,0.21978021978021978
440,61,212674,1992-09-01,2,250/500,500,1050.76,0,467942,1,6,13,12,5,41500,-70200,2015-01-26,2,2,0,1,2,867,21,1,0,2,3,0,53640,5960,5960,41720,26,2004,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,9,5,0.24489795918367346
20,23,935596,1999-05-01,2,500/1000,1000,1711.72,0,463678,0,3,12,0,5,0,0,2015-01-13,0,1,0,1,4,203,21,3,0,2,2,0,63250,5750,11500,46000,34,2002,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,4,0.20224719101123595
461,57,737593,1997-12-19,0,100/300,500,865.33,7000000,615220,0,2,4,9,3,0,0,2015-01-14,0,2,0,0,1,472,7,3,0,0,1,0,59040,9840,9840,39360,30,1995,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,2,0.3333333333333333
208,36,812025,2000-06-18,0,250/500,500,1153.49,0,432711,1,0,2,0,2,0,0,2015-02-22,0,2,2,2,4,541,16,3,1,1,0,1,50500,10100,5050,35350,33,2004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0.24489795918367346
279,43,168151,1995-04-24,2,500/1000,2000,1281.25,0,463583,1,0,6,6,2,0,0,2015-01-17,2,2,0,3,4,778,13,1,1,0,1,0,57690,6410,12820,38460,7,2010,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,8,1,0.16666666666666666
244,40,594739,2006-06-16,0,100/300,500,1342.8,0,439502,0,4,11,0,0,0,0,2015-02-02,3,1,3,3,1,581,2,1,1,1,3,1,5940,660,660,4620,9,2014,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,12,6,0.21978021978021978
134,30,843227,2007-09-28,2,250/500,2000,1443.32,0,613287,0,6,3,7,4,0,0,2015-01-07,0,1,0,1,4,998,19,3,0,0,2,1,47790,5310,5310,37170,19,1995,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,11,3,0.25609756097560976
122,29,283925,1991-11-21,2,250/500,1000,1629.94,0,620104,0,5,8,16,2,0,-47100,2015-02-02,1,1,3,3,4,775,17,1,0,0,1,0,3850,350,350,3150,27,2014,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,5,0.26881720430107525
156,31,475588,1996-09-21,0,100/300,2000,1134.08,0,446895,1,6,7,15,0,0,0,2015-02-07,2,0,0,3,0,534,3,1,0,2,0,0,59000,5900,5900,47200,16,2013,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,1,0.3111111111111111
232,43,751905,2001-05-16,2,250/500,500,1483.91,8000000,431531,1,1,6,9,0,0,-33600,2015-01-18,0,1,0,0,1,147,17,3,0,0,1,0,70600,7060,14120,49420,28,2013,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13,1,0.5
244,40,226725,1999-08-11,1,500/1000,2000,1304.67,7000000,605408,1,5,1,0,2,0,-45000,2015-01-10,0,2,1,3,4,865,5,3,0,1,1,0,61490,5590,11180,44720,30,2001,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,2,0.0
84,30,942504,2003-06-16,0,500/1000,2000,1035.79,0,457551,0,4,10,11,5,44400,-51500,2015-01-30,2,2,1,3,4,242,9,1,0,1,0,1,57640,5240,10480,41920,28,2010,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,13,3,0.16666666666666666
394,57,395572,1999-03-30,0,250/500,500,1401.2,0,619892,0,2,2,12,3,51500,0,2015-01-25,3,1,3,3,0,611,9,1,0,1,0,0,6890,1060,1060,4770,5,1999,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,2,0.24489795918367346
246,45,889883,1999-02-03,0,250/500,1000,1665.45,0,445853,1,3,6,10,5,34400,-33100,2015-01-29,0,2,0,1,3,691,9,3,0,2,2,0,53280,11840,5920,35520,9,2006,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,12,1,0.26881720430107525
35,29,818167,2011-08-25,1,500/1000,2000,653.66,0,475483,0,3,5,18,4,52100,-46900,2015-02-24,0,1,1,1,4,492,22,3,0,0,0,0,78300,15660,7830,54810,37,2009,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,6,0.16666666666666666
156,37,277767,2010-06-28,2,100/300,500,1080.13,0,606290,1,0,10,15,2,0,-61000,2015-01-04,0,1,0,0,3,526,15,3,1,0,3,0,41490,4610,4610,32270,29,2001,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,9,6,0.21978021978021978
195,36,842618,2001-11-06,1,100/300,2000,1346.18,0,611852,0,0,6,4,5,57800,-53300,2015-02-25,0,0,2,1,4,309,14,3,1,2,3,1,68970,12540,6270,50160,34,2007,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3,2,0.3111111111111111
369,55,577810,2013-04-15,2,250/500,2000,1589.54,0,444734,1,1,5,4,0,55400,0,2015-01-27,0,1,1,3,5,939,6,3,0,2,0,1,85300,17060,8530,59710,18,2003,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,12,1,0.25609756097560976
271,40,873114,1995-12-07,0,100/300,1000,1251.65,0,433683,0,0,7,4,5,71200,0,2015-02-19,1,1,1,3,1,37,6,1,0,0,0,0,3080,560,280,2240,4,2012,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,2,0.18446601941747573
332,47,994538,1991-11-01,0,100/300,2000,1083.01,0,448882,1,4,2,13,2,91900,0,2015-01-31,0,0,0,3,6,924,22,4,1,2,0,0,71760,11040,11040,49680,17,2010,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7,1,0.3111111111111111
107,26,727792,2014-05-19,2,100/300,500,974.59,0,466838,0,3,1,16,5,62800,0,2015-01-18,0,1,1,0,1,261,14,3,0,1,0,0,59700,11940,11940,35820,35,2002,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9,1,0.21978021978021978
217,39,522506,1992-03-15,0,500/1000,2000,1399.85,0,605490,0,5,7,16,2,49900,-19800,2015-01-10,0,0,1,1,1,103,16,3,0,0,2,0,64920,10820,10820,43280,16,1997,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,1,0.16666666666666666
243,43,367595,2006-02-03,1,500/1000,500,1307.74,0,466137,0,0,6,2,3,0,-75700,2015-01-28,0,0,0,0,4,605,10,3,0,0,1,0,37530,4170,4170,29190,36,2008,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,7,5,0.25
296,42,586104,2003-03-16,1,250/500,2000,1219.27,0,466970,1,0,12,13,0,53100,-63400,2015-02-16,0,2,2,0,6,21,9,3,1,1,2,0,64080,7120,7120,49840,2,2012,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,10,1,0.25609756097560976
264,41,424862,2002-10-16,2,100/300,500,1411.3,0,474801,1,6,9,6,4,55600,0,2015-02-08,2,1,1,2,3,353,4,1,0,1,0,0,60390,10980,5490,43920,22,2004,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,4,0.21978021978021978
108,33,512813,1990-01-27,0,100/300,2000,694.45,0,450703,0,3,1,8,1,0,0,2015-01-20,0,2,0,3,6,308,6,3,0,0,1,1,64350,5850,11700,46800,29,2011,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,9,3,0.3111111111111111
32,38,356768,2010-03-11,0,100/300,500,1006.77,6000000,478172,0,1,7,17,3,0,0,2015-02-06,0,2,1,3,4,715,15,3,1,2,1,1,70900,14180,7090,49630,38,1997,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,3,0.4
259,39,330506,1995-09-19,2,250/500,1000,1422.36,0,604668,0,3,2,12,4,0,-83900,2015-01-24,0,2,1,1,3,465,12,3,0,1,3,0,46560,7760,7760,31040,35,2012,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,9,1,0.26881720430107525
186,33,779075,2010-02-27,1,100/300,1000,1348.32,0,469429,0,0,2,6,5,37600,-37600,2015-01-14,3,1,3,3,1,831,3,1,0,2,1,0,4730,860,860,3010,25,2013,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0.18446601941747573
201,40,799501,1991-12-28,2,250/500,2000,1315.56,0,471806,0,6,13,18,1,0,0,2015-02-18,3,1,1,3,4,751,14,1,1,0,0,1,6820,1240,1240,4340,17,2003,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,7,4,0.25609756097560976
436,58,987905,2002-04-30,2,250/500,2000,1407.01,5000000,475705,1,6,12,17,2,47400,-27600,2015-01-10,2,1,0,3,6,290,10,1,0,0,2,0,59900,11980,5990,41930,37,1997,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,5,0.5714285714285714
189,36,967756,2007-04-28,2,250/500,2000,1388.58,0,459122,0,4,8,1,3,0,-49400,2015-02-13,0,2,0,3,6,171,17,3,0,1,3,1,79560,13260,13260,53040,13,2009,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5,5,0.25609756097560976
105,33,830414,1996-07-08,0,500/1000,500,1310.76,0,476737,0,2,0,11,1,0,-40900,2015-02-17,2,0,2,2,5,928,8,1,1,0,1,0,70290,12780,6390,51120,23,2008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,4,0.25
163,31,127313,2002-04-01,1,100/300,1000,1004.63,6000000,460359,1,3,8,10,1,26900,0,2015-01-07,0,1,2,0,4,266,14,3,1,2,0,0,63910,5810,11620,46480,15,1999,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,11,2,0.18181818181818182
219,40,786957,2006-10-29,2,100/300,500,1134.91,0,452735,0,0,13,9,1,68700,0,2015-01-29,3,1,3,3,4,547,6,1,0,1,0,0,6400,640,640,5120,9,1997,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,12,5,0.21978021978021978
88,25,332892,2007-10-25,1,250/500,1000,1194.0,0,613583,0,3,5,12,0,0,0,2015-02-13,2,1,0,0,4,337,6,1,1,1,2,1,66780,7420,7420,51940,13,2013,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5,4,0.26881720430107525
40,39,448642,2001-03-28,1,500/1000,1000,1248.25,4000000,605692,0,1,11,10,3,0,-33300,2015-02-01,1,1,1,3,5,258,8,1,0,0,2,0,8760,1460,1460,5840,0,2013,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,4,0.2
284,42,526039,1995-05-04,2,100/300,500,1338.54,-1000000,438178,1,0,6,11,5,0,0,2015-01-29,2,2,0,0,0,333,13,1,1,0,1,0,94160,8560,17120,68480,25,1996,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0.0
59,40,444422,2011-09-28,0,250/500,2000,782.23,0,449221,1,1,10,9,2,64200,-32300,2015-02-06,0,0,2,0,2,626,0,3,0,0,2,0,51570,5730,11460,34380,37,2010,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,6,0.25609756097560976
39,31,689500,2003-01-28,0,250/500,2000,1366.9,0,459322,0,2,5,14,0,0,-15700,2015-01-28,0,1,0,1,0,232,14,3,0,1,0,0,52700,10540,10540,31620,38,2014,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,3,0.25609756097560976
147,34,806081,2011-02-01,0,500/1000,1000,1275.81,0,472657,1,2,11,7,5,0,-48300,2015-01-21,2,2,1,1,1,762,13,1,1,2,2,0,101010,15540,15540,69930,24,1998,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,8,1,0.20224719101123595
156,37,384618,1993-02-09,1,250/500,500,1090.65,0,608331,1,2,3,9,4,0,-51800,2015-01-16,0,1,1,3,0,688,16,4,0,1,2,1,53400,5340,5340,42720,10,2010,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,6,1,0.24489795918367346
123,31,756459,2005-08-05,1,250/500,500,1326.0,0,438546,0,0,9,1,5,0,-54600,2015-02-17,2,2,2,1,4,209,13,1,0,1,2,0,72120,12020,12020,48080,24,2009,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,8,4,0.24489795918367346
231,43,655787,2006-06-17,0,250/500,2000,972.47,0,441981,1,1,10,15,5,0,-58100,2015-02-01,0,0,1,3,3,616,15,3,1,2,2,1,77100,7710,15420,53970,4,2010,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,2,0.25609756097560976
247,39,419954,1993-12-07,0,100/300,500,806.31,0,602177,0,1,5,7,5,0,0,2015-02-25,1,1,3,3,4,478,3,1,0,2,3,0,3300,600,0,2700,30,2003,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,3,0.21978021978021978
194,35,275092,2012-03-14,0,500/1000,500,1416.24,0,441659,0,4,0,9,1,0,0,2015-02-26,1,1,1,3,6,796,7,1,1,1,0,0,5940,1080,540,4320,29,2003,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,9,3,0.25
119,27,515698,1997-08-05,1,250/500,2000,1097.64,0,614812,1,2,13,18,2,27100,0,2015-02-06,0,1,0,2,3,10,16,2,0,1,0,0,63720,7080,21240,35400,33,2006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,3,0.25609756097560976
259,43,132871,2009-07-05,0,100/300,500,947.75,0,458470,0,5,4,0,1,0,-39300,2015-02-03,3,1,3,3,4,201,15,1,0,1,3,0,7680,1280,640,5760,5,2008,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,5,0.21978021978021978
107,31,714929,1994-11-25,0,100/300,2000,1018.73,5000000,469646,1,0,5,19,3,20000,-82700,2015-01-27,0,2,2,3,1,836,21,3,1,1,2,0,93730,14420,21630,57680,8,2001,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,6,5,0.14285714285714285
48,44,297816,1997-02-03,0,100/300,2000,1400.74,0,611118,1,1,11,0,2,34000,-55600,2015-01-21,0,1,0,3,0,818,23,3,1,0,2,0,87300,17460,17460,52380,36,2013,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7,1,0.3111111111111111
267,40,426708,2009-10-09,0,250/500,500,1155.53,5000000,465158,1,3,13,4,5,0,-35200,2015-01-24,1,1,3,3,1,228,5,1,0,0,2,0,5670,1260,630,3780,14,1997,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,1,0.1
286,47,615047,2002-11-20,1,250/500,500,1386.93,0,457130,1,2,8,3,0,54100,-77600,2015-01-17,0,1,1,2,1,808,15,3,1,0,0,0,65800,13160,6580,46060,33,2001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,6,0.24489795918367346
175,34,771236,1995-05-29,2,100/300,500,915.29,0,607893,0,3,5,0,5,82400,-57100,2015-02-23,2,0,0,2,1,470,14,1,0,2,1,1,36720,4080,4080,28560,6,2009,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6,1,0.21978021978021978
111,29,235869,2011-01-22,0,250/500,500,1239.55,2000000,464736,0,6,4,11,3,0,0,2015-01-09,2,2,0,1,4,135,1,1,0,1,1,1,52800,4800,9600,38400,24,1996,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,5,1.0
151,37,931625,2012-10-18,1,250/500,500,1366.42,0,476198,0,0,10,6,4,44000,0,2015-02-15,0,1,2,1,4,645,14,3,0,1,2,1,59100,5910,5910,47280,26,1998,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9,1,0.24489795918367346
156,37,371635,1991-10-13,2,500/1000,1000,1086.48,6000000,444903,1,0,6,10,4,0,-53800,2015-01-16,0,1,2,2,1,795,17,3,0,1,1,1,77440,14080,7040,56320,21,1999,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,11,4,0.0
165,36,427199,2010-10-01,0,250/500,2000,1247.87,0,464336,1,5,1,9,0,0,-39700,2015-01-14,0,2,2,1,1,158,20,3,0,2,2,0,45700,4570,4570,36560,0,2008,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,3,0.25609756097560976
253,41,261315,2013-04-10,2,100/300,2000,1312.75,0,471453,0,6,11,7,2,81300,0,2015-01-01,0,1,0,2,4,410,10,3,0,2,2,1,80740,7340,14680,58720,9,2014,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,12,6,0.3111111111111111
10,26,582973,2008-06-11,1,100/300,2000,765.64,0,466191,1,4,11,0,1,0,-22200,2015-02-16,0,0,0,0,4,673,3,3,0,0,3,0,31350,2850,5700,22800,6,2001,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,6,4,0.3111111111111111
158,33,278091,2013-12-04,2,100/300,2000,1327.41,0,440930,0,0,5,16,2,0,-38600,2015-01-04,2,2,2,2,4,769,0,1,0,0,0,0,35000,3500,7000,24500,21,2012,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,11,2,0.3111111111111111
436,59,153154,2010-08-21,2,500/1000,1000,1338.55,0,430380,1,6,10,2,3,39000,0,2015-01-12,0,2,2,3,6,590,10,3,0,2,2,0,68000,13600,6800,47600,11,2014,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,12,2,0.20224719101123595
91,30,515217,2010-06-18,0,250/500,2000,1316.63,8000000,613178,0,5,6,9,4,43900,0,2015-01-08,0,2,1,2,4,274,13,3,1,2,0,0,84500,13000,13000,58500,38,2009,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,3,0.0
256,42,860497,1992-04-10,0,500/1000,1000,1286.44,0,460564,0,4,13,3,5,0,-39500,2015-01-22,2,1,1,3,6,214,14,1,0,2,1,0,75500,7550,15100,52850,35,1998,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,9,3,0.20224719101123595
274,46,351741,1997-02-03,2,500/1000,1000,1372.18,0,439929,1,2,3,3,1,0,0,2015-01-13,0,2,2,2,6,549,22,3,0,1,3,0,90600,15100,15100,60400,37,2009,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,5,0.20224719101123595
275,45,403737,1991-12-06,1,500/1000,2000,1447.77,0,605756,0,0,0,4,5,39400,-63900,2015-01-18,0,2,2,0,5,317,8,3,1,1,1,0,64320,5360,10720,48240,23,1998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,3,0.16666666666666666
1,33,162004,1995-09-19,0,250/500,500,903.32,0,451184,0,2,13,19,1,0,0,2015-01-19,0,1,1,3,1,551,1,3,0,1,0,0,31700,6340,3170,22190,18,2006,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,12,3,0.24489795918367346
85,30,740384,1993-10-29,1,500/1000,1000,1454.42,0,459588,1,0,10,15,2,51600,-73900,2015-01-31,2,2,0,2,1,578,19,1,1,0,1,1,74280,12380,12380,49520,15,2006,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,11,6,0.20224719101123595
233,37,876714,1991-11-03,0,100/300,2000,1603.42,0,616637,0,2,11,18,5,61600,-30200,2015-02-06,2,0,2,1,1,33,17,1,1,0,2,1,80520,13420,6710,60390,11,2005,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,12,1,0.3111111111111111
